NewID,request_no,bill_amount,claim Status,No. of Tour Days,Mode of Transport,Distance in KMs,Tier,date_of_joining,date_of_birth,CostCentre_Code,Travel_Purpose_Description,IC
29122.0,17E02MIPI014745,300.0,Approved by SSC,3.5,Others,80.0,S&E,Nov 14 2007 12:00AM,Nov  1 1977 12:00AM,HY9004,Business Trip,MIPI
11721.0,17E02CONS064336,40.0,Approved by SSC,6.5,Auto,5.0,JS & S,Jul  9 2014 12:00AM,Jul 19 1993 12:00AM,LE160960,Transfer,CONS
19166.0,17E02CONS064523,1505.0,Approved by SSC,40.5,Others,660.0,S&E,Jul  4 2016 12:00AM,Jul  4 1991 12:00AM,LE141150,Training Program / HR,CONS
216.0,17E02EAIC020295,50.0,Approved by SSC,18.0,Auto,4.0,S&E,Oct  1 2014 12:00AM,Aug 12 1993 12:00AM,400103006,Business Trip,EAIC
19277.0,17E02CONS060811,305.0,"Approved by SSC, Settlement through F & F",2.0,Radio Taxi,20.0,TIER 1,Dec 20 2010 12:00AM,Sep  4 1966 12:00AM,LE090073,Business Trip,CONS
1728.0,17E02FINA018475,130.0,Approved by SSC,3.0,Others,340.0,TIER II,Apr 26 2010 12:00AM,Jul 15 1983 12:00AM,BA187D4E8S,Business Trip,FINA
1039.0,17E02EAIC021706,275.0,Approved by SSC,1.0,Public Taxi,15.0,TIER 2,Nov 23 2012 12:00AM,Mar 27 1970 12:00AM,150340006,Business Trip,EAIC
25400.0,17E02CONS066465,85.0,Approved by SSC,5.0,Auto,9.0,S&E,Jul 16 2012 12:00AM,Sep 22 1989 12:00AM,LE140913,Business Trip,CONS
28809.0,17E02EAIC026145,80.0,Approved by SSC,7.0,Auto,5.0,TIER 1,Dec 22 2008 12:00AM,Nov 27 1987 12:00AM,200102656,Training Program / HR,EAIC
22738.0,17E02LTHE007467,60.0,Approved by SSC,1.5,Auto,4.0,TIER I,Jul 13 2010 12:00AM,Oct 18 1984 12:00AM,26015,Training Program / HR,LTHE
8976.0,18E02EAIC019881,150.0,Approved by SSC,9.0,Auto,22.0,JS & S,Aug 14 2006 12:00AM,Jan 20 1986 12:00AM,200340001,Business Trip,EAIC
30838.0,17E02HO003753,450.0,Approved by SSC,2.0,Auto,30.0,TIER 1,Nov  2 2015 12:00AM,Oct 11 1982 12:00AM,LE080230,Business Trip,HO00
12804.0,17E02FCLL002231,320.0,Approved by SSC,4.0,Public Taxi,30.0,TIER I,Jul 11 2007 12:00AM,Jun  4 1980 12:00AM,FA064B1H3A,Business Trip,FCLL
9837.0,17E02FINA020649,295.0,Approved by SSC,2.0,Others,180.0,S&E,Jul 29 2016 12:00AM,May 15 1993 12:00AM,BM202D4E8S,Training Program / HR,FINA
12456.0,17E02CONS070472,60.0,Approved by SSC,1.0,Auto,6.0,TIER 2,Aug 19 2013 12:00AM,May  2 1969 12:00AM,LE141111,Business Trip,CONS
32367.0,17E02BOIL003468,150.0,Approved by SSC,2.0,Auto,25.0,S&E,Jun  1 2011 12:00AM,Oct 17 1984 12:00AM,83023,Business Trip,BOIL
4789.0,18E02HEIC010175,160.0,Approved by SSC,6.5,Auto,15.0,JS & S,Jun 14 2010 12:00AM,Aug 29 1986 12:00AM,3414,Business Trip,HEIC
75.0,17E02HEIC013822,190.0,Approved by SSC,3.0,Auto,18.0,TIER 2,Jul 25 2005 12:00AM,Oct 18 1978 12:00AM,3913,Business Trip,HEIC
28217.0,17E02NPLL000226,1250.0,Approved by SSC,8.5,Others,95.0,S&E,Jan 16 2013 12:00AM,Mar  5 1991 12:00AM,NSDPRIM,Training Program / HR,NPLL
28818.0,17E02FINA020343,60.0,Approved by SSC,3.5,Auto,9.0,S&E,Dec 26 2016 12:00AM,Apr  8 1987 12:00AM,BM101D7J7A,Training Program / HR,FINA
13561.0,17E02HCP001490,50.0,Approved by SSC,8.0,Auto,5.0,TIER I,Jul  1 2008 12:00AM,Dec 28 1984 12:00AM,LE140065,Deputation,HCP0
4564.0,17E02EAIC025426,380.0,Approved by SSC,2.5,Auto,40.0,TIER 1,May 12 2005 12:00AM,Sep 28 1981 12:00AM,450316001,Business Trip,EAIC
20899.0,17E02EAIC020674,175.0,Approved by SSC,4.0,Auto,10.0,TIER 3,Sep  2 1993 12:00AM,Aug 14 1971 12:00AM,150902306,Business Trip,EAIC
19358.0,17E02HO003792,357.0,Approved by SSC,4.0,Radio Taxi,26.0,TIER 1,Jun 16 2014 12:00AM,Jul 11 1984 12:00AM,LE120084,Business Trip,HO00
8415.0,17E02EAIC027376,250.0,"Approved by SSC, Settlement through F & F",.5,Auto,25.0,JS & S,Sep 30 2011 12:00AM,Jun 11 1991 12:00AM,150644001,Business Trip,EAIC
24049.0,17E02CONS068447,560.0,Approved by SSC,2.5,Public Taxi,22.0,TIER 1,Nov  1 2013 12:00AM,Nov  3 1984 12:00AM,LE160486,Business Trip,CONS
18799.0,17E02LTHF001178,150.0,Approved by SSC,3.0,Auto,13.0,TIER I,Jul  7 2014 12:00AM,Jan 10 1977 12:00AM,EA279D3L1J,Business Trip,LTHF
1345.0,17E02EAIC022138,130.0,Approved by SSC,5.0,Auto,12.0,S&E,Jul 25 2016 12:00AM,Aug  3 1991 12:00AM,150353001,Business Trip,EAIC
6162.0,17E02TURB001216,100.0,Approved by SSC,1.0,Auto,7.0,S&E,Jul 16 2012 12:00AM,Jan  5 1993 12:00AM,66426,Business Trip,TURB
32152.0,17E02EAIC027287,10.0,Approved by SSC,5.5,Others,10.0,TRAINEE,Dec 15 2016 12:00AM,Dec 19 1993 12:00AM,150322602,Business Trip,EAIC
4091.0,17E02CONS063097,300.0,Approved by SSC,11.5,Auto,30.0,S&E,Aug 26 2013 12:00AM,Sep 11 1991 12:00AM,LE090044,Deputation,CONS
27034.0,17E02LTHE008227,150.0,Approved by SSC,3.5,Auto,9.0,TIER I,Dec  5 2011 12:00AM,Dec  2 1986 12:00AM,40143,Business Trip,LTHE
29688.0,17E02POWE005530,90.0,Approved by SSC,11.0,Auto,5.0,TIER 1,Mar  1 2006 12:00AM,Nov  4 1977 12:00AM,PG109,Business Trip,POWE
17205.0,17E02HEIC013861,200.0,Approved by SSC,2.0,Public Taxi,10.0,TIER 3,Sep  2 1993 12:00AM,Nov 14 1970 12:00AM,9097,Business Trip,HEIC
13483.0,17E02FINA018121,50.0,Approved by SSC,2.5,Auto,5.0,TIER II,Sep 14 2010 12:00AM,Jun  1 1979 12:00AM,BA052D7J7A,Business Trip,FINA
4943.0,17E02CONS055010,42.0,Force Closed by SSC,15.0,Others,60.0,JS & S,Jul 10 2012 12:00AM,Jul 16 1991 12:00AM,LE110018,Transfer,CONS
28143.0,17E02CONS058339,120.0,Approved by SSC,4.5,Auto,13.0,TECHNICIAN,Oct 22 2007 12:00AM,Jul 15 1977 12:00AM,LE130321,Conference / Seminar,CONS
10682.0,17E02CONS065985,200.0,Approved by SSC,1.5,Auto,12.0,TIER 2,Dec  5 1996 12:00AM,Sep 16 1971 12:00AM,DEEAI010,Business Trip,CONS
37089.0,17E02LTTS014970,100.0,Approved by SSC,3.5,Auto,5.0,TIER 2,Sep 19 2005 12:00AM,Apr  1 1980 12:00AM,150CAE,Business Trip,LTTS
8819.0,17E02EAIC023402,300.0,Approved by SSC,1.5,Public Taxi,20.0,S&E,Mar 26 2008 12:00AM,Apr  4 1985 12:00AM,200202905,Business Trip,EAIC
36343.0,17E02FINA021707,550.0,Approved by SSC,3.5,Public Taxi,20.0,TIER III,Sep 27 2007 12:00AM,Mar 18 1962 12:00AM,BA431A2F4D,Business Trip,FINA
4719.0,17E02LTHE006445,870.0,Approved by SSC,6.5,Public Taxi,60.0,TIER III,May 28 1992 12:00AM,Jul 30 1969 12:00AM,11011,Business Trip,LTHE
35705.0,17E02MIPI013432,85.0,Approved by SSC,1.0,Auto,6.0,TIER 1,May 22 2006 12:00AM,Feb 14 1969 12:00AM,DG7010,Business Trip,MIPI
17101.0,17E02LTTS014544,985.0,Approved by SSC,5.0,Radio Taxi,33.0,TIER 3,Aug  2 2016 12:00AM,Dec 20 1972 12:00AM,351CPG,Business Trip,LTTS
21030.0,17E02EAIC023541,175.0,Approved by SSC,3.0,Auto,12.0,TIER 2,Feb 16 1990 12:00AM,Mar 31 1967 12:00AM,150440043,Business Trip,EAIC
17561.0,17E02HEIC012006,150.0,Approved by SSC,13.0,Auto,15.0,JS & S,Aug 23 2013 12:00AM,Dec 29 1994 12:00AM,3638,Deputation,HEIC
9721.0,17E02CONS070351,200.0,Approved by SSC,2.5,Auto,8.0,TIER 1,May  5 2014 12:00AM,Sep  6 1986 12:00AM,LE15D056,Business Trip,CONS
6102.0,17E02CONS070759,600.0,Approved by SSC,2.5,Public Taxi,16.0,TIER 3,Apr  4 1994 12:00AM,May 23 1971 12:00AM,LE140386,Business Trip,CONS
25536.0,17E02MIPI016113,20.0,Approved by SSC,2.0,Auto,7.0,JS & S,Mar 26 2012 12:00AM,Apr  4 1981 12:00AM,JP7010,Training Program / HR,MIPI
14111.0,17E02EWAC004820,390.0,Approved by SSC,9.5,Public Taxi,21.0,TIER 1,Mar  2 2015 12:00AM,Aug  2 1973 12:00AM,CA7033,Business Trip,EWAC
19628.0,17E02EAIC027240,100.0,Approved by SSC,6.0,Public Taxi,4.0,TIER 1,Jul 11 2007 12:00AM,Apr  2 1979 12:00AM,150371301,Business Trip,EAIC
37174.0,17E02FCLL003117,90.0,Awaiting Doc's receipt by SSC,3.5,Others,50.0,S&E,Jan 23 2017 12:00AM,Dec 11 1987 12:00AM,FA167A2B4H,Training Program / HR,FCLL
23837.0,17E02CONS058033,200.0,Approved by SSC,4.5,Auto,30.0,S&E,Jun 13 2008 12:00AM,May  7 1990 12:00AM,LE090562,Training Program / HR,CONS
20657.0,17E02EAIC025129,160.0,Approved by SSC,1.0,Auto,22.0,JS & S,Apr  1 2003 12:00AM,Jul  1 1975 12:00AM,150325001,Business Trip,EAIC
30165.0,17E02HCP001240,200.0,Approved by SSC,3.5,Auto,15.0,TECHNICAL/COMMERCIAL,Oct 30 2006 12:00AM,Apr 10 1963 12:00AM,HE160001,Deputation,HCP0
1911.0,17E02MIPI012507,250.0,Approved by SSC,3.0,Public Taxi,12.0,TIER 2,Oct 16 1992 12:00AM,Mar 29 1971 12:00AM,CA9007,Business Trip,MIPI
33582.0,17E02CONS065225,1200.0,Approved by SSC,24.5,Public Taxi,230.0,JS & S,Sep  1 2016 12:00AM,Jul 19 1995 12:00AM,LE080153,Training Program / HR,CONS
13022.0,17E02EAIC022964,123.0,Approved by SSC,2.0,Radio Taxi,11.0,TIER 3,Aug 23 1994 12:00AM,Aug  3 1971 12:00AM,150440041,Business Trip,EAIC
14824.0,17E02CONS054836,120.0,Approved by SSC,7.0,Auto,5.0,S&E,Feb  2 2015 12:00AM,Dec 22 1989 12:00AM,LE150270,Training Program / HR,CONS
23999.0,17E02CONS071837,100.0,"Approved by SSC, Settlement through F & F",6.5,Auto,3.0,JS & S,Aug 27 2009 12:00AM,May 30 1974 12:00AM,LE160592,Transfer,CONS
26243.0,17E02LTHP000386,120.0,Approved by SSC,3.0,Auto,7.0,TIER I,Nov 18 2011 12:00AM,Dec 23 1980 12:00AM,22414,Training Program / HR,LTHP
16867.0,17E02CONS061112,200.0,Approved by SSC,2.0,Auto,15.0,JS & S,Jul 26 2016 12:00AM,Aug  4 1997 12:00AM,LE141038,Transfer,CONS
37223.0,17E02CONS062346,114.0,Approved by SSC,28.5,Radio Taxi,6.0,S&E,Jun 21 2010 12:00AM,May 14 1990 12:00AM,LE120651,Deputation,CONS
32798.0,17E02EAIC027105,100.0,Approved by SSC,4.0,Auto,8.0,TIER 3,Apr  1 1992 12:00AM,Oct 27 1960 12:00AM,150239005,Business Trip,EAIC
18057.0,17E02LTSB000569,290.0,Approved by SSC,5.0,Public Taxi,22.0,TIER I,Sep  3 2012 12:00AM,Oct  2 1974 12:00AM,SB00004081,Business Trip,LTSB
4911.0,17E02EAIC022318,300.0,"Approved by SSC, Settlement through F & F",5.0,Auto,20.0,TIER 1,Jul 13 2015 12:00AM,Jul 23 1981 12:00AM,150350004,Business Trip,EAIC
8144.0,17E02BOIL003422,80.0,Approved by SSC,5.5,Auto,7.0,TIER II,Oct  1 2011 12:00AM,Dec 20 1971 12:00AM,84100,Business Trip,BOIL
24343.0,17E02EAIC022180,200.0,Approved by SSC,2.0,Auto,15.0,S&E,Dec  7 2015 12:00AM,Apr  7 1990 12:00AM,150322601,Business Trip,EAIC
33682.0,17E02CONS056936,520.0,Approved by SSC,2.0,Public Taxi,36.0,JS & S,Aug 24 2015 12:00AM,Jan 24 1995 12:00AM,LE120399,Business Trip,CONS
23922.0,17E02CONS069425,50.0,Approved by SSC,12.0,Auto,5.0,S&E,Jul 15 2016 12:00AM,Jun 30 1990 12:00AM,LE160311,Deputation,CONS
32585.0,17E02CONS069021,30.0,Approved by SSC,11.5,Others,40.0,JS & S,Feb  1 2010 12:00AM,Feb 25 1984 12:00AM,YZ000015,Business Trip,CONS
10640.0,17E02CONS058004,80.0,Approved by SSC,15.0,Auto,8.0,TIER 1,Jul 15 2011 12:00AM,Apr  7 1989 12:00AM,LE150075,Deputation,CONS
11164.0,17E02CONS058921,250.0,Approved by SSC,9.0,Auto,10.0,S&E,Jul 16 2012 12:00AM,Aug 15 1990 12:00AM,LE120265,Business Trip,CONS
9647.0,17E02CONS063472,80.0,Approved by SSC,2.0,Auto,9.0,TECHNICIAN,Feb 27 2008 12:00AM,Dec  9 1987 12:00AM,LE160551,Deputation,CONS
13560.0,17E02CONS061811,350.0,Approved by SSC,1.0,Public Taxi,30.0,TIER 1,Jan 23 2014 12:00AM,Mar  8 1979 12:00AM,LE160160,Business Trip,CONS
1481.0,17E02CONS064087,1250.0,Approved by SSC,2.0,Public Taxi,12.0,TIER 2,Mar 31 1994 12:00AM,Jan 10 1961 12:00AM,LE160744,Business Trip,CONS
3910.0,17E02CONS067058,165.0,Approved by SSC,1.5,Public Taxi,10.0,S&E,Sep 19 2012 12:00AM,Feb  8 1979 12:00AM,LE150703,Training Program / HR,CONS
8999.0,17E02POWE005246,140.0,Approved by SSC,4.0,Auto,8.0,TIER 1,Jan  9 2008 12:00AM,Dec 13 1970 12:00AM,PA101,Business Trip,POWE
11741.0,18E02EAIC019904,80.0,Approved by SSC,3.5,Auto,8.0,TIER 1,Jun 22 1992 12:00AM,May 20 1963 12:00AM,150338001,Business Trip,EAIC
652.0,17E02CONS061230,450.0,Approved by SSC,2.0,Auto,31.0,TIER 2,Feb  1 2016 12:00AM,May  2 1975 12:00AM,LE131321,Business Trip,CONS
36308.0,17E02EAIC020929,50.0,Approved by SSC,3.0,Auto,6.0,TIER 1,Aug 29 2006 12:00AM,Jun  7 1983 12:00AM,150312101,Business Trip,EAIC
3986.0,17E02HEIC010507,280.0,Approved by SSC,2.0,Radio Taxi,23.0,S&E,Apr 15 2005 12:00AM,Jun 15 1979 12:00AM,3413,Business Trip,HEIC
8487.0,17E02FCLL002128,450.0,Approved by SSC,14.0,Public Taxi,10.0,TIER II,Feb  2 2015 12:00AM,Apr 28 1984 12:00AM,FA004D7J7A,Business Trip,FCLL
20121.0,17E02TURB001177,900.0,Approved by SSC,8.0,Auto,95.0,S&E,Jul 21 2011 12:00AM,May 10 1990 12:00AM,63100,Business Trip,TURB
24719.0,17E02FCLL001968,377.0,Approved by SSC,12.0,Public Taxi,24.0,TIER II,Apr  3 2006 12:00AM,Aug 13 1973 12:00AM,FA366A2B4H,Business Trip,FCLL
23506.0,17E02CONS061850,330.0,Force Closed by SSC,2.5,Auto,36.0,CONTRACT,May 28 2015 12:00AM,Jun  7 1990 12:00AM,LE150389,Business Trip,CONS
16037.0,17E02CONS070774,50.0,Approved by SSC,5.0,Auto,1.0,JS & S,Dec  9 2010 12:00AM,May 12 1988 12:00AM,DLTRL011,Deputation,CONS
29941.0,17E02LTHE007026,30.0,Approved by SSC,13.0,Auto,1.0,S&E,Nov  1 2011 12:00AM,Jun  2 1993 12:00AM,40150,Business Trip,LTHE
20833.0,17E02HCP001077,170.0,Approved by SSC,4.5,Auto,13.0,TIER III,Jan 21 2009 12:00AM,Jun 17 1963 12:00AM,LE080264,Business Trip,HCP0
34277.0,17E02CONS062913,150.0,Approved by SSC,3.5,Auto,9.0,JS & S,Sep 10 2012 12:00AM,Jun 10 1993 12:00AM,LE160552,Training Program / HR,CONS
7384.0,17E02CONS061644,30.0,Approved by SSC,5.0,Auto,2.0,TIER 1,Mar 14 2005 12:00AM,Aug  6 1977 12:00AM,LE141088,Business Trip,CONS
243.0,18E02EAIC019574,140.0,Approved by SSC,51.5,Auto,10.0,S&E,Jul  4 2011 12:00AM,Nov  2 1989 12:00AM,300202903,Business Trip,EAIC
17863.0,17E02CONS058138,275.0,Approved by SSC,7.0,Auto,23.0,S&E,Jul  2 2007 12:00AM,Oct 13 1986 12:00AM,LE131278,Business Trip,CONS
15152.0,17E02CONS070020,250.0,Approved by SSC,2.0,Auto,19.0,S&E,Apr  1 2013 12:00AM,Dec 22 1983 12:00AM,LE150005,Business Trip,CONS
30451.0,17E02CONS070151,120.0,Approved by SSC,1.0,Auto,6.0,JS & S,Feb  7 2017 12:00AM,Aug 23 1986 12:00AM,LE160080,Transfer,CONS
9714.0,17E02HEIC012967,162.0,Approved by SSC,4.5,Public Taxi,15.0,TIER 4,Jul  1 1984 12:00AM,Mar 21 1962 12:00AM,3413,Business Trip,HEIC
33127.0,17E02EAIC021380,198.0,Approved by SSC,13.0,Radio Taxi,13.0,TIER 1,Jul  5 2007 12:00AM,Nov  9 1985 12:00AM,300202903,Business Trip,EAIC
37020.0,17E02CONS058439,213.0,Approved by SSC,1.0,Radio Taxi,12.0,TIER 1,Jul  1 1995 12:00AM,Aug 20 1972 12:00AM,LE140565,Business Trip,CONS
30363.0,17E02CONS061979,120.0,Approved by SSC,2.5,Auto,8.0,S&E,Jul  2 2012 12:00AM,Jul  7 1986 12:00AM,LE150786,Business Trip,CONS
2796.0,17E02FINA019786,150.0,Approved by SSC,4.5,Auto,15.0,TIER I,Jul 20 2015 12:00AM,Dec  8 1983 12:00AM,BA391D7H33,Business Trip,FINA
1333.0,17E02POWE005016,316.0,Approved by SSC,4.5,Radio Taxi,212.0,TIER 1,May 11 2009 12:00AM,Apr 14 1981 12:00AM,PC106,Business Trip,POWE
1481.0,17E02CONS054801,180.0,Approved by SSC,2.0,Public Taxi,8.0,TIER 2,Mar 31 1994 12:00AM,Jan 10 1961 12:00AM,LE160744,Business Trip,CONS
11085.0,17E02EAIC021915,68.0,Approved by SSC,5.0,Auto,4.0,TIER 1,Jul  2 2010 12:00AM,Sep  8 1989 12:00AM,300202322,Business Trip,EAIC
17213.0,17E02EAIC020682,330.0,Approved by SSC,7.0,Public Taxi,26.0,S&E,Aug 16 2016 12:00AM,Oct 16 1991 12:00AM,200370001,Business Trip,EAIC
4692.0,17E02HEIC012025,160.0,Approved by SSC,24.0,Auto,14.0,S&E,Jan  6 2012 12:00AM,Oct 11 1988 12:00AM,3913,Business Trip,HEIC
4726.0,18E02EAIC018379,150.0,Approved by SSC,13.5,Auto,16.0,S&E,Jul 10 2015 12:00AM,Sep  2 1993 12:00AM,300202304,Business Trip,EAIC
33985.0,17E02EAIC026962,120.0,Approved by SSC,3.0,Auto,10.0,TIER 1,Mar 28 2003 12:00AM,Sep  9 1971 12:00AM,150316001,Business Trip,EAIC
131.0,17E02CONS061292,210.0,Approved by SSC,13.0,Public Taxi,22.0,JS & S,May 22 2013 12:00AM,Sep 16 1993 12:00AM,LE140913,Training Program / HR,CONS
12402.0,17E02HCP001199,90.0,Approved by SSC,8.0,Public Taxi,32.0,TRAINEE,May  2 2014 12:00AM,Dec  6 1993 12:00AM,HE160004,Transfer,HCP0
9149.0,17E02CONS069723,130.0,Approved by SSC,10.5,Others,90.0,TECHNICIAN,Feb 26 2008 12:00AM,Jan 31 1974 12:00AM,LE130160,Deputation,CONS
27942.0,17E02CONS071487,450.0,Approved by SSC,1.5,Auto,30.0,TIER 1,Dec 14 2012 12:00AM,Aug 27 1987 12:00AM,LE120021,Training Program / HR,CONS
21606.0,17E02LTVL002524,190.0,Approved by SSC,2.5,Auto,11.0,TIER I,Mar 31 2004 12:00AM,Feb 14 1979 12:00AM,398008,Business Trip,LTVL
4911.0,17E02EAIC022323,300.0,"Approved by SSC, Settlement through F & F",1.0,Auto,20.0,TIER 1,Jul 13 2015 12:00AM,Jul 23 1981 12:00AM,150350004,Business Trip,EAIC
24940.0,17E02CONS072419,30.0,Approved by SSC,5.0,Auto,11.0,JS & S,Jul 16 2013 12:00AM,May  9 1992 12:00AM,LE140922,Deputation,CONS
13805.0,17E02MIPI016559,310.0,Approved by SSC,1.0,Auto,40.0,TIER 1,Aug 29 2008 12:00AM,Oct  8 1986 12:00AM,DE9080,Business Trip,MIPI
31135.0,17E02CONS066651,250.0,Approved by SSC,12.0,Auto,18.0,S&E,Jul  4 2011 12:00AM,Jun 22 1991 12:00AM,LE160262,Training Program / HR,CONS
32159.0,17E02LTHF001266,692.0,Approved by SSC,3.0,Others,38.0,TIER II,Nov 16 2012 12:00AM,Feb  3 1980 12:00AM,EA270D3I5U,Training Program / HR,LTHF
21320.0,17E02MIPI013335,200.0,Approved by SSC,8.5,Auto,16.0,TIER 1,Apr  2 2012 12:00AM,Aug 12 1986 12:00AM,JP7010,Training Program / HR,MIPI
33029.0,17E02GEO000668,150.0,Approved by SSC,7.5,Auto,15.0,TIER 2,May 22 2012 12:00AM,Oct 12 1970 12:00AM,LG120003,Business Trip,GEO0
25814.0,17E02FCLL001681,750.0,Approved by SSC,2.0,Others,40.0,TIER I,Jul  9 2007 12:00AM,Jul 27 1979 12:00AM,FA196B1F9I,Business Trip,FCLL
26579.0,17E02CONS058372,210.0,Approved by SSC,1.5,Public Taxi,20.0,TIER 1,Sep  4 2008 12:00AM,Nov 22 1984 12:00AM,CSEDR014,Business Trip,CONS
29698.0,17E02EAIC025901,300.0,Approved by SSC,3.5,Auto,8.0,TIER 1,Sep 28 2015 12:00AM,Apr  1 1985 12:00AM,150349201,Business Trip,EAIC
10777.0,18E02LTVL002167,145.0,Approved by SSC,7.0,Auto,6.0,S&E,Aug 28 2017 12:00AM,Nov 10 1985 12:00AM,799006,Business Trip,LTVL
33670.0,17E02LTVL002469,66.0,Approved by SSC,3.0,Radio Taxi,17.0,S&E,Jun  6 2016 12:00AM,May 22 1990 12:00AM,199220,Business Trip,LTVL
35854.0,17E02POWE005298,55.0,Approved by SSC,1.0,Auto,6.0,TIER 1,Sep  1 2004 12:00AM,Oct  2 1986 12:00AM,PC105,Training Program / HR,POWE
17561.0,17E02HEIC010668,500.0,Approved by SSC,4.0,Auto,30.0,JS & S,Aug 23 2013 12:00AM,Dec 29 1994 12:00AM,3638,Deputation,HEIC
22935.0,17E02LTHE006779,650.0,Approved by SSC,40.0,Public Taxi,25.0,TIER I,Aug 29 2008 12:00AM,Dec 20 1984 12:00AM,21033,Business Trip,LTHE
34318.0,17E02POWE005728,50.0,Approved by SSC,6.0,Auto,3.0,TIER 2,Dec 14 2009 12:00AM,Jun 20 1973 12:00AM,PC106,Business Trip,POWE
33568.0,17E02CONS064576,200.0,Approved by SSC,3.0,Auto,2.0,JS & S,Jul 26 2016 12:00AM,Jun 18 1995 12:00AM,LE141216,Training Program / HR,CONS
4889.0,17E02EAIC025577,40.0,Approved by SSC,3.0,Auto,2.0,TIER 1,Jul 22 2011 12:00AM,Feb  8 1974 12:00AM,150378101,Business Trip,EAIC
37776.0,17E02CONS056505,337.0,Approved by SSC,1.0,Radio Taxi,16.0,S&E,Sep  1 2010 12:00AM,Jan 10 1972 12:00AM,CSEDR014,Business Trip,CONS
10054.0,17E02LTTS016003,250.0,Approved by SSC,2.0,Public Taxi,15.0,TIER 1,Dec 25 2006 12:00AM,Apr 28 1983 12:00AM,351CAE,Business Trip,LTTS
22.0,17E02LTTS012136,50.0,Approved by SSC,15.0,Public Taxi,20.0,S&E,Jul  7 2016 12:00AM,Jul 12 1990 12:00AM,150OII,Business Trip,LTTS
33442.0,17E02HEIC012880,148.0,Approved by SSC,4.0,Auto,10.0,TIER 2,Apr 14 2007 12:00AM,Sep 22 1981 12:00AM,3926,Business Trip,HEIC
32416.0,17E02BOIL003319,120.0,Approved by SSC,4.5,Auto,9.0,TIER I,Nov  2 2015 12:00AM,Jun  8 1981 12:00AM,80520,Business Trip,BOIL
23615.0,17E02FINA018945,200.0,Approved by SSC,5.0,Auto,30.0,S&E,Oct  5 2016 12:00AM,Jan 19 1990 12:00AM,BA351A2F9I,Training Program / HR,FINA
19184.0,17E02EAIC021666,40.0,Approved by SSC,6.0,Auto,2.0,JS & S,Oct 17 2008 12:00AM,Mar 11 1987 12:00AM,400103010,Business Trip,EAIC
1307.0,17E02HEIC013909,380.0,Approved by SSC,1.0,Auto,24.0,TIER 1,Aug 27 1990 12:00AM,Aug 29 1970 12:00AM,3614,Business Trip,HEIC
652.0,17E02CONS061230,200.0,Approved by SSC,2.0,Auto,21.0,TIER 2,Feb  1 2016 12:00AM,May  2 1975 12:00AM,LE131321,Business Trip,CONS
16112.0,17E02CONS072289,150.0,Approved by SSC,4.0,Auto,10.0,TIER 1,Mar  1 2006 12:00AM,Jan 19 1981 12:00AM,LE140636,Training Program / HR,CONS
16298.0,17E02HCP001254,300.0,Approved by SSC,5.0,Public Taxi,10.0,TIER IV,Dec  2 1994 12:00AM,Jul 24 1968 12:00AM,LE130961,Conference / Seminar,HCP0
10809.0,17E02CONS057967,70.0,Approved by SSC,14.0,Others,30.0,JS & S,Jul  1 2010 12:00AM,Jul  1 1989 12:00AM,LE140765,Deputation,CONS
37547.0,17E02MIPI013742,1250.0,Approved by SSC,4.5,Others,120.0,TIER 1,Aug 27 2012 12:00AM,Nov 21 1973 12:00AM,DE7010,Conference / Seminar,MIPI
4494.0,17E02EAIC024857,60.0,Approved by SSC,1.0,Auto,3.0,TRAINEE,Aug 12 2016 12:00AM,May 10 1994 12:00AM,150202601,Business Trip,EAIC
1002.0,17E02POWE005196,150.0,Approved by SSC,10.0,Auto,9.0,TIER 1,Mar 14 2011 12:00AM,Jun 14 1987 12:00AM,PL015,Training Program / HR,POWE
27598.0,17E02CONS055486,164.0,Approved by SSC,8.5,Radio Taxi,11.0,S&E,Feb 11 2013 12:00AM,Jul 15 1989 12:00AM,LE110067,Training Program / HR,CONS
15452.0,17E02EWAC005667,350.0,Approved by SSC,1.0,Public Taxi,100.0,TIER 1,May 14 2008 12:00AM,Sep 21 1982 12:00AM,MB7033,Business Trip,EWAC
17515.0,17E02EAIC025764,90.0,Approved by SSC,.5,Auto,16.0,JS & S,Oct  5 2015 12:00AM,Oct 30 1989 12:00AM,150638001,Business Trip,EAIC
30104.0,17E02LTHP000399,448.0,Approved by SSC,1.5,Radio Taxi,24.0,TIER II,Oct 21 2010 12:00AM,Sep  2 1972 12:00AM,23001,Business Trip,LTHP
32019.0,17E02FCLL002692,50.0,Approved by SSC,4.0,Others,65.0,S&E,Dec  2 2016 12:00AM,Dec  4 1988 12:00AM,FM223D4E8S,Training Program / HR,FCLL
31665.0,17E02GEO000486,174.0,Approved by SSC,7.0,Radio Taxi,8.0,TIER II,May 14 2012 12:00AM,Sep  6 1974 12:00AM,LG150004,Training Program / HR,GEO0
5438.0,17E02EAIC020857,400.0,Approved by SSC,1.0,Others,13.0,TIER 3,Jul 22 1992 12:00AM,Jul 28 1969 12:00AM,200340001,Business Trip,EAIC
29122.0,17E02MIPI014713,100.0,Approved by SSC,3.0,Auto,7.0,S&E,Nov 14 2007 12:00AM,Nov  1 1977 12:00AM,HY9004,Business Trip,MIPI
